Ticker,GICS SubIndustry,Unpriced Operating Risk,Unpriced Value Score,Unpriced Quality Score,Composite Score,Score,EV/EBITDA,ROIC,Unlevered Beta
ATUS,5020,51.48300762292193,51.73210041357126,40.49655978949011,47.903889275327764,87.0,381968.8196944904,-0.003364641,0.7769110240858594
HLIO,2010,48.96273017508824,52.9866293625624,41.75427869686914,47.90121274483993,67.0,26292006.129707113,0.008614232,1.5090185374961278
VYGR,3520,49.28531633563094,53.00670314894774,41.40897418608131,47.90033122355333,67.0,-3825789.054459223,-0.145921862,1.5745921291705673
IMKTA,3010,51.70692784100615,54.72791287941131,37.26030510514952,47.89838194185566,85.0,5721717.394515521,0.006698094,0.389918474389526
CTBI,4010,52.420282082615195,51.509440941758555,39.76173590062843,47.89715297500072,67.0,7421090.698498335,0.047677131,0.81397365652662
KVUE,3030,53.572132255852736,50.75833845884147,39.33860617928697,47.889692297993726,85.0,16336644.481856039,0.023933345,0.2027277198517589
KGS,1010,50.80746797571478,52.12849076076839,40.72912481909182,47.88836118519166,83.0,9136125.286112657,0.013610513,1.0667818791716968
ACAD,3520,51.3254976556074,50.92749854401828,41.37130315032242,47.8747664499827,80.0,66049464.87859043,0.011925263,1.0510733693450438
FTDR,2530,49.874449458010346,51.69733077879587,42.047398869668065,47.873059702158095,87.0,17787523.889298894,0.070678796,0.9552292814299455
XOM,1010,57.52356025669958,48.79246133806117,37.28302090819523,47.866347500985334,98.0,16245255.997316753,0.010489833,0.37565593112549084
QUAD,2020,46.64299389003912,53.31906198484324,43.6270328151702,47.86302956335086,67.0,1389214.477894737,0.01928986,1.4376587097747817
TMHC,2520,50.673576005542856,51.19874690988806,41.71380583080108,47.86204291541066,87.0,6439532.730705142,0.021880732,0.8522549255965839
GM,2510,51.55182528107225,51.46019872283457,40.555520372333774,47.85584812541353,85.0,3542561.024335311,-0.000261511,0.8677122409123315
VSTM,3520,52.61902274507494,52.312806199700326,38.60602622613076,47.845951723635345,73.0,-6168448.199826881,-0.326486153,1.1145415743146896
UPBD,2550,49.51325244565832,52.899455339950755,41.090790521843196,47.83449943581743,80.0,1443360.9723858344,0.005586433,1.273206515820172
UPWK,2020,46.633755709766675,53.19295150225729,43.65843747434685,47.8283815621236,67.0,26491578.155737024,0.019592904,1.4382580891896335
MPC,1010,51.03322326796046,51.78731789821482,40.663396999354795,47.82797938851002,83.0,15534310.457321849,0.00930752,1.0554724221449565
BTMD,3520,51.036943841358664,50.57524318687307,41.871208143891266,47.82779839070766,87.0,3787463.803461063,0.144244168,0.8958390114543141
EQT,1010,52.3378527687396,51.4285657082702,39.70081158967254,47.82241002222745,87.0,7474677.266111053,0.005619389,0.8955353217867247
SGHT,3510,47.14714208405298,54.59552825622442,41.69289790725796,47.81185608251178,67.0,-10451830.313242516,-0.127254218,1.3887503663492604
AMRC,2010,48.54344853340737,53.22469003190134,41.658525444499716,47.808888003269466,67.0,15181345.733547173,-0.004257979,1.5374592211765532
WOW,5020,51.6054387747808,51.59977303114902,40.21991454415336,47.80837545002773,87.0,4037540.976124885,-0.014634146,0.7695478880950012
MYPS,5020,49.004827228473445,52.75952268523752,41.64257739968135,47.80230910446411,80.0,7103464.861099483,-0.01617387,1.1089338396872117
SSTK,5020,49.89335342460028,52.18158777632193,41.32232844267586,47.79908988119936,83.0,8024359.079505349,-0.003722307,0.9770758907341031
PCB,4010,51.38105472735108,51.79547516689134,40.2014634016686,47.79266443197034,67.0,6169624.852939982,0.052418815,0.8446224792379624
HON,2010,54.578214240871574,50.25338178602362,38.54309098170992,47.79156233620171,87.0,19231790.673875924,0.022596439,0.6596277792893341
GYRE,3520,46.69686015551392,52.8719382222235,43.79984763355609,47.78954867043117,60.0,121835176.4860345,-0.015251816,1.992532641564043
ABL,4030,52.544453972596244,51.22485648015131,39.597086658999636,47.78879903724907,87.0,10289020.639276238,0.015024728,0.47889731142951175
FA,2020,50.52574638000127,52.29869088101908,40.52730824258079,47.78391516786704,73.0,12240966.88801682,9.03017e-05,1.0357016654591786
DOUG,6020,55.26160151948736,52.789536735230236,35.27299198525213,47.77471007998991,87.0,-56787317.9592398,-0.029321838,0.8089441118823473
LDI,4020,52.32857531384163,51.89594865826619,39.08799344697468,47.77083913969417,87.0,3637461.744069643,-0.005276058,0.7010665397354425
MTH,2520,52.311180630478084,51.03954639978609,39.95319472482125,47.76797391836181,87.0,10161141.853646126,0.00199719,0.7767522626910592
HVT,2550,52.904573326680506,50.76662989501325,39.62870758637277,47.766636936022174,85.0,16462877.741301876,-0.000742397,0.8304384324428528
DC,1510,53.369376419744135,52.6274745348452,37.29691728024082,47.764589411610054,85.0,-43376467.31841782,-0.05578012,0.7730824283520964
GAMB,5020,52.86248523944109,51.73961728013155,38.685304819936604,47.76246911316974,85.0,10204101.029531691,-0.09414669,0.7462285249230965
WOR,2010,54.41455918563559,49.3077998108736,39.52757008259947,47.749976359702885,80.0,110482357.55444467,-0.001041943,0.8346973871312895
DH,3510,45.44920776598513,53.80642049584553,43.97592209935722,47.74385012039596,67.0,16319590.974981602,-0.017104398,1.49769011204497
WT,4020,49.14507796870447,51.886889748384625,42.09990423754929,47.710623984879454,80.0,24149120.375384312,0.025189489,1.1578026332970917
SHC,3520,51.87692820770562,50.68219744857727,40.56929548264016,47.70947371297435,85.0,20755204.88765,0.000991068,0.8710189916619903
FAF,4030,51.11199695773826,51.32316912173818,40.68203904644825,47.7057350419749,87.0,7755265.64116553,0.026733972,0.5391791384049921
DENN,2530,49.95381789256211,53.183649512650625,39.966346635518434,47.70127134691038,85.0,7796394.055014306,0.010735683,0.9933283166776119
FSBC,4010,50.66226156627597,50.949528991945215,41.4433075019532,47.68503268672479,67.0,9870834.8904253,0.065809909,0.8658210784167893
ARDX,3520,52.65663823189921,50.78978974500603,39.59867503653984,47.68170100448169,87.0,-24141618.548443783,-0.062499832,0.7479411294025082
LE,2550,51.267699287953974,51.387237731422736,40.381533983926126,47.67882366776761,80.0,20997947.209079996,-0.007396616,1.137328339255318
DBRG,4020,42.358216853083185,58.22569808589083,42.43400767823063,47.67264087240155,73.0,-75140499.37713599,0.009647492,1.90006360300144
CYRX,3520,49.49753699743702,51.382872330319515,42.12457478248324,47.668328036746594,85.0,-70456728.98994821,0.142482808,1.0882864728773614
KEYS,4520,49.21579256726739,52.670487136817016,41.1089571620672,47.665078955383876,67.0,30047478.655384615,0.000834725,1.6689844008156656
WYNN,2530,51.48211580017999,52.02833125434336,39.475096990102394,47.661848014875254,87.0,14934588.576106008,0.007923531,0.8682142943231176
CRVS,3520,51.573304067543354,53.19568689256705,38.20981536345488,47.6596021078551,67.0,-28427174.341860812,-0.436965759,1.3656709020016378
MVBF,4010,49.64671616661504,51.55621745119744,41.76761173746416,47.65684845175888,58.0,11953380.239739507,0.055889131,0.9722228522178122
HAFC,4010,50.7944908105095,51.48970557530748,40.66534748037947,47.64984795539882,67.0,7507437.48812335,0.057420985,0.8619213825097871
CBU,4010,48.47390065934107,51.08319295117101,43.37121014853541,47.64276791968249,67.0,9286024.175289636,0.086598932,0.930360069933265
OVV,1010,50.61986771222396,51.8946853410291,40.3855885843016,47.63338054585156,85.0,6127049.015503876,0.020784929,1.0288897855890284
RDNT,3510,48.19932621148941,51.39348720275925,43.289119883808254,47.62731109935231,73.0,67513607.60468474,-0.000115832,1.1823763686420403
CALX,4520,66.97470949488029,31.485733840008226,44.406452237629345,47.622298524172614,42.0,1390307091.003079,-0.008156003,0.9716749497827276
ZVIA,3020,38.68517966438574,60.3763809702759,43.770818536261864,47.6107930569745,73.0,-33616941.5897598,-0.029820186,1.1403395860846586
ZBRA,4520,49.59798883631456,52.092224155271474,41.09572633952624,47.59531311037076,73.0,19484672.595170453,0.021482098,1.5157227589823214
WTBA,4010,51.612680519891164,51.33113225200854,39.83801209881362,47.593941623571105,67.0,8201232.428337875,0.048499635,0.8377913870664797
BFH,4020,46.94884301833811,53.30452689845935,42.52799892054433,47.59378961244726,78.0,3206132.085778781,0.026463964,1.390251913343822
MBCN,4010,47.74718493396699,51.521216797604325,43.48983042012152,47.58607738389761,67.0,7369568.607439641,0.087878042,0.9517923208413196
UNF,2020,52.52996649697353,50.3928073783971,39.833121727651296,47.585298534340644,85.0,7100769.350791781,0.014815048,0.6055836544223901
HAL,1010,51.26711108186751,51.44414117454028,40.01333460705286,47.57486228782022,87.0,7182582.764285714,0.026079285,0.9491752917469437
FSTR,2010,47.833913649322184,53.11529586290439,41.756713089675785,47.568640867300786,67.0,20286941.145087976,0.00894149,1.5855883429706654
NBTB,4010,49.137368423580156,51.38586575202965,42.17983097018118,47.56768838193033,67.0,7961760.71528505,0.073752013,0.9107931236073703
PLTK,5020,50.0109314203133,51.57178841141339,41.108816944404786,47.563845592043826,87.0,4810622.06366139,0.021576453,0.8654432081268003
CASY,3010,52.20924772287219,44.73611517698507,45.73503325228227,47.56013205071318,73.0,47486175.013261884,0.032934809,0.5928068135152399
RDVT,4510,51.81528651986263,50.915555324559264,39.938802583769075,47.55654814273032,85.0,57835380.64354697,0.020653121,1.1186767118344716
RNA,3520,48.12504836274433,53.23261218349157,41.292287408754106,47.549982651663335,67.0,-33234007.413774665,-0.156537457,1.6805387675022618
LSTR,2030,52.444665789626306,49.63281295874489,40.57062431922374,47.54936768919831,87.0,22176679.950968035,0.016881939,0.8875864869538921
TKO,5020,50.775583162938744,51.09293286095631,40.76946952172063,47.545995181871895,87.0,18039108.7544763,0.007752693,0.8194562621484744
ADTN,4520,49.96494588702624,52.6887025498668,39.97830584433436,47.54398476040913,67.0,29031295.972988427,-0.026030025,1.6172675447889437
UBFO,4010,51.37025393843364,49.89970530812354,41.323326477993504,47.5310952415169,80.0,7621798.533508103,0.08389743,0.7345112475563172
RUN,2010,51.64455821913319,50.96942206888575,39.97882669570859,47.530935661242516,78.0,46394383.10669278,0.015054404,1.069440066153448
CTOS,2010,47.46931633794338,53.4430498708164,41.66350442786228,47.52529021220735,67.0,4990153.626584009,-0.003588649,1.6103196828931283
ACLX,3520,49.46323107413792,52.55997302433926,40.55106702585032,47.524757041442506,73.0,-38343947.3552198,-0.149535809,1.4027039011426234
CMRC,4510,49.80672617222056,51.90577710825652,40.85646173187423,47.522988337450435,78.0,210497211.44169414,-0.053428234,1.476418850285979
AVNS,3510,52.00395873806621,51.171640527914086,39.38637649795255,47.520658587977614,85.0,13704777.95865633,-0.0881629,0.6605391373225832
HTZ,2030,51.11253586742271,51.36861034023352,40.079138054531235,47.520094754062484,87.0,1949834.532142857,-0.007109005,0.9521137644740382
ORIC,3520,47.83759871408587,53.112860614808426,41.59614509287233,47.51553480725554,67.0,-17645076.728396796,-0.128893964,1.7067864315563017
LAW,4510,52.900401015618456,50.66237831749443,38.97971816726877,47.51416583346056,87.0,-17983367.4351733,-0.093162899,0.9776925784316336
COMP,6020,43.513854289425815,50.50918681630807,48.512910771653466,47.51198395912911,85.0,77554903.47674417,0.031900266,1.3786526130849674
XEL,5510,51.5745325901588,50.34155511418422,40.602539295932516,47.50620900009185,87.0,17430018.421597634,0.003980757,0.11263942823784533
SJM,3020,54.631196171410224,46.62122959543613,41.24960432809293,47.5006766983131,83.0,59229823.22764673,-0.003559563,0.1553226931214974
U,4510,44.91160021931858,54.52752568707298,43.045918191446205,47.49501469927926,67.0,-703344501.367711,-0.025073544,2.170455725299593
OPK,3510,51.861541906782186,51.71490440994624,38.90148002337371,47.49264211336739,87.0,-14948637.158874813,-0.094849547,0.6233880611328021
D,5510,51.26408498034683,50.52480014903451,40.68705246755082,47.49197919897739,87.0,14028022.288263172,0.004327909,0.13196688757920136
UVV,3020,52.58626220838376,49.68504574025912,40.194172012568124,47.48849332040367,87.0,26190412.784694023,0.002253813,0.1428643000744563
BURL,2550,52.18793527950292,49.53514840784137,40.73846105637778,47.48718158124069,83.0,37411322.796874605,0.011397881,0.9579875225772057
GNL,6010,52.74679538379416,51.64686964147987,38.05722508579405,47.48363003702269,85.0,18311493.295479458,-7.82268e-05,0.2684513974304649
BEN,4020,50.832868689617406,51.83946946927543,39.7673873700854,47.47990850965942,85.0,10515001.991701245,0.000316002,0.8780070573323261
ALLO,3520,48.023999898800646,52.996215072627066,41.413875624407765,47.478030198611826,67.0,-2460480.051964696,-0.145475953,1.6897657265441284
RES,1010,50.688998611669746,51.685198946309725,40.059703963848165,47.477967173942545,85.0,10055652.053364694,-0.000549709,1.0254265979546446
HNVR,4010,53.58210043293207,51.09764388626514,37.744646827273506,47.474797048823575,67.0,9222797.99423284,0.02592639,0.7797093884997294
LILAK,5010,47.30746643297862,51.749009149397445,43.31976818457289,47.45874792231632,78.0,1582296.4890869174,0.017513785,0.7443703638817213
DV,5020,50.56282944536167,50.73991431715829,41.06897648045386,47.457240080991276,85.0,37821108.554737985,0.002955285,0.8845322008003866
SYK,3510,50.95634859602611,49.93208561295901,41.4725161158437,47.45365010827627,87.0,45535615.42507251,0.029196078,0.6814654131421767
HPQ,4520,49.96801939521444,50.51232885628061,41.8622658070289,47.44753801950799,87.0,7703437.454329069,0.088606131,1.194131356700278
ZD,5020,44.65028151205321,54.01755718051144,43.670922169631325,47.446253620731994,73.0,7454249.050420259,0.006959649,1.553803204752829
FDX,2030,52.419116075556566,49.42090818510282,40.473431848697516,47.43781870311897,87.0,24645957.267364018,0.012137678,0.8888240940842922
HCSG,2020,48.10789097365184,49.996791913199274,44.200095497162714,47.43492612800461,87.0,21843307.726018593,0.060525388,0.8424771119163623
MKTW,4020,50.60654815908804,52.01880368916893,39.62999743327878,47.41844976051192,87.0,1318857.8438241684,0.00403614,0.8375172622805391
ACM,2010,53.52866248587225,50.24259975728229,38.4603238802277,47.41052870779408,87.0,19735004.66575093,0.01146997,0.7308209022472212
BAX,3510,50.506999848613155,50.90574268360959,40.80767649748045,47.4068063432344,87.0,12503138.826275786,-0.002880658,0.7102957028365137
EQIX,6010,48.03957633222357,52.18033668301191,41.998767020234396,47.40622667848996,67.0,26250526.822797578,0.010958101,0.6843100238887888
MSTR,4510,47.53209124611742,55.05086324618055,39.62740298014765,47.403452490815205,87.0,-4769070208.801418,0.032287468,1.384821451560056
FULC,3520,48.77386144551572,52.36383266731654,41.06567031180853,47.40112147488026,73.0,-12810933.768376306,-0.102719707,1.4656517687277166
SNEX,4020,49.70759855061409,51.8889787389151,40.59196292842311,47.396180072650765,87.0,3769002.813841742,0.020563718,0.9087486149739624
VECO,4530,50.82577497151678,50.925937291105626,40.42862779207783,47.393446684900084,73.0,48131792.408139884,0.004622214,1.649930220934457
CNP,5510,49.96715957849046,50.77178305131355,41.43319247863264,47.39071170281221,87.0,9442714.537690308,0.007392804,0.21270924854739517
FN,4520,45.50424150877273,53.35306774777807,43.300163549378865,47.385824268643226,60.0,41927777.87181928,0.028443342,2.0732300585245214
ADEA,4510,51.97634099503345,50.622379638546995,39.54417222990369,47.38096428782805,87.0,25320232.852240138,0.016166466,1.0477726466536965
KMPR,4030,50.23005224006705,51.51389650087303,40.39374111285978,47.379229951266616,85.0,10551914.656145563,0.019910832,0.606445421702228
CVCO,2520,49.718310158688574,48.86860938580329,43.51463574951963,47.36718509800383,87.0,60910847.31246662,0.042218487,0.8962979834397135
F,2510,50.848949687674825,51.019047157548435,40.22382777639413,47.36394154053912,87.0,3849401.6220191666,0.005924749,0.8281321667748796
PMTS,4520,47.817327824146226,53.11660601976137,41.150419644915,47.36145116294086,67.0,5159858.380225035,0.001819891,1.7655256532814827
PGEN,3520,44.44824697492158,53.16389790947244,44.39927050388283,47.33713846275895,67.0,-24288971.73232508,0.126120741,2.0162756454960458
SNPS,4510,48.839077696447475,52.02246167997979,41.12687601545643,47.32947179729456,78.0,84171488.02834179,-0.001051568,1.549804636583953
CARE,4010,49.39914788482699,51.65491838413173,40.932371948909534,47.32881273928942,67.0,6784593.264162647,0.060300372,0.9030727414825312
FSLY,4510,45.06771778522644,53.909237491845865,42.97828946959541,47.318414915555906,67.0,-33969772.67402299,-0.038172582,2.1586158778592073
PCRX,3520,51.22062187659576,50.505574746939345,40.2265285123508,47.31757504529529,87.0,12856710.186018959,-0.005380779,0.8790669632520991
RICK,2530,50.3091665904016,52.70525488761361,38.934994566428514,47.31647201481457,90.0,4870636.111126126,0.00850586,0.8681079230265913
